,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
1527,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.0,1.62,70.0,2.0,1.0,3.0,1.0,0.0,441.0,34.02,1470.0,42.0,21.0,63.0,21.0,0.0,2.6244000000000005,113.4,3.24,1.62,4.86,1.62,0.0,4900.0,140.0,70.0,210.0,70.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,5
1529,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.74,132.15,3.0,3.0,1.66,1.67,0.63,441.0,36.54,2775.15,63.0,63.0,34.86,35.07,13.23,3.0276,229.941,5.22,5.22,2.8884,2.9057999999999997,1.0962,17463.6225,396.45000000000005,396.45000000000005,219.369,220.6905,83.25450000000001,9.0,9.0,4.9799999999999995,5.01,1.8900000000000001,9.0,4.9799999999999995,5.01,1.8900000000000001,2.7556,2.7721999999999998,1.0458,2.7889,1.0521,0.39690000000000003,4
1530,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18.92,1.63,45.0,3.0,3.0,2.92,1.35,0.22,357.9664000000001,30.8396,851.4000000000001,56.760000000000005,56.760000000000005,55.2464,25.542000000000005,4.162400000000001,2.6569,73.35,4.89,4.89,4.7596,2.2005,0.3586,2025.0,135.0,135.0,131.4,60.75000000000001,9.9,9.0,9.0,8.76,4.050000000000001,0.66,9.0,8.76,4.050000000000001,0.66,8.526399999999999,3.942,0.6424,1.8225000000000002,0.29700000000000004,0.0484,0
1531,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.97,1.71,84.72,2.88,3.0,3.0,2.0,0.83,1222.9008999999999,59.7987,2962.6584,100.7136,104.91,104.91,69.94,29.0251,2.9240999999999997,144.8712,4.924799999999999,5.13,5.13,3.42,1.4193,7177.4784,243.9936,254.16,254.16,169.44,70.3176,8.2944,8.64,8.64,5.76,2.3903999999999996,9.0,9.0,6.0,2.4899999999999998,9.0,6.0,2.4899999999999998,4.0,1.66,0.6889,6
1532,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.68,1.7,78.05,1.65,2.75,2.19,1.47,0.52,387.3024,33.455999999999996,1536.024,32.472,54.12,43.099199999999996,28.9296,10.233600000000001,2.8899999999999997,132.685,2.8049999999999997,4.675,3.723,2.499,0.884,6091.8025,128.7825,214.6375,170.9295,114.73349999999999,40.586,2.7224999999999997,4.5375,3.6134999999999997,2.4255,0.858,7.5625,6.0225,4.0424999999999995,1.4300000000000002,4.7961,3.2193,1.1388,2.1609,0.7644,0.27040000000000003,6
1533,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.0,1.72,68.0,2.0,3.0,2.0,1.0,1.0,484.0,37.839999999999996,1496.0,44.0,66.0,44.0,22.0,22.0,2.9583999999999997,116.96,3.44,5.16,3.44,1.72,1.72,4624.0,136.0,204.0,136.0,68.0,68.0,4.0,6.0,4.0,2.0,2.0,9.0,6.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1
1534,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.98,1.84,120.43,2.38,2.94,2.0,1.69,0.63,528.0804,42.2832,2767.4814,54.6924,67.5612,45.96,38.8362,14.477400000000001,3.3856,221.59120000000001,4.3792,5.4096,3.68,3.1096,1.1592,14503.384900000001,286.6234,354.0642,240.86,203.5267,75.8709,5.6644,6.997199999999999,4.76,4.0222,1.4993999999999998,8.6436,5.88,4.9685999999999995,1.8522,4.0,3.38,1.26,2.8560999999999996,1.0647,0.39690000000000003,3
1535,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.0,1.64,89.42,1.33,3.0,1.88,0.32,0.0,841.0,47.559999999999995,2593.18,38.57,87.0,54.519999999999996,9.28,0.0,2.6895999999999995,146.6488,2.1812,4.92,3.0831999999999997,0.5247999999999999,0.0,7995.9364000000005,118.9286,268.26,168.1096,28.6144,0.0,1.7689000000000001,3.99,2.5004,0.42560000000000003,0.0,9.0,5.64,0.96,0.0,3.5343999999999998,0.6016,0.0,0.1024,0.0,0.0,2
1537,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,26.0,1.7,70.0,3.0,1.0,2.0,2.0,0.0,676.0,44.199999999999996,1820.0,78.0,26.0,52.0,52.0,0.0,2.8899999999999997,119.0,5.1,1.7,3.4,3.4,0.0,4900.0,210.0,70.0,140.0,140.0,0.0,9.0,3.0,6.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1
1538,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,26.0,1.74,80.0,2.0,3.0,2.0,2.0,0.0,676.0,45.24,2080.0,52.0,78.0,52.0,52.0,0.0,3.0276,139.2,3.48,5.22,3.48,3.48,0.0,6400.0,160.0,240.0,160.0,160.0,0.0,4.0,6.0,4.0,4.0,0.0,9.0,6.0,6.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,5
1539,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.81,1.73,84.56,2.99,3.0,2.41,0.46,0.69,566.9160999999999,41.1913,2013.3736,71.1919,71.42999999999999,57.3821,10.9526,16.4289,2.9929,146.2888,5.172700000000001,5.1899999999999995,4.1693,0.7958000000000001,1.1937,7150.3936,252.83440000000002,253.68,203.7896,38.897600000000004,58.346399999999996,8.940100000000001,8.97,7.205900000000001,1.3754000000000002,2.0631,9.0,7.23,1.3800000000000001,2.07,5.8081000000000005,1.1086,1.6629,0.2116,0.3174,0.4760999999999999,6
1540,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.0,1.63,65.0,2.0,1.0,3.0,1.0,1.0,289.0,27.709999999999997,1105.0,34.0,17.0,51.0,17.0,17.0,2.6569,105.94999999999999,3.26,1.63,4.89,1.63,1.63,4225.0,130.0,65.0,195.0,65.0,65.0,4.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,9.0,3.0,3.0,1.0,1.0,1.0,1
1541,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.61,104.85,3.0,3.0,2.61,0.07,0.78,675.4800999999999,41.8439,2725.0514999999996,77.97,77.97,67.83389999999999,1.8193000000000001,20.272199999999998,2.5921000000000003,168.8085,4.83,4.83,4.2021,0.11270000000000002,1.2558,10993.5225,314.54999999999995,314.54999999999995,273.65849999999995,7.3395,81.783,9.0,9.0,7.83,0.21000000000000002,2.34,9.0,7.83,0.21000000000000002,2.34,6.812099999999999,0.1827,2.0358,0.004900000000000001,0.05460000000000001,0.6084,4
1542,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.84,3.0,3.0,2.62,0.0,0.2,676.0,42.64,2907.84,78.0,78.0,68.12,0.0,5.2,2.6895999999999995,183.4176,4.92,4.92,4.2968,0.0,0.328,12508.1856,335.52,335.52,293.0208,0.0,22.368000000000002,9.0,9.0,7.86,0.0,0.6000000000000001,9.0,7.86,0.0,0.6000000000000001,6.864400000000001,0.0,0.524,0.0,0.0,0.04000000000000001,4
1543,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.1,1.83,118.42,1.46,3.0,2.36,1.14,0.1,630.0100000000001,45.93300000000001,2972.342,36.646,75.30000000000001,59.236,28.614,2.5100000000000002,3.3489000000000004,216.70860000000002,2.6718,5.49,4.3187999999999995,2.0862,0.18300000000000002,14023.296400000001,172.8932,355.26,279.4712,134.9988,11.842,2.1315999999999997,4.38,3.4455999999999998,1.6643999999999999,0.146,9.0,7.08,3.42,0.30000000000000004,5.569599999999999,2.6903999999999995,0.236,1.2995999999999999,0.11399999999999999,0.010000000000000002,3
1544,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.0,1.62,70.0,2.0,1.0,3.0,1.0,0.0,441.0,34.02,1470.0,42.0,21.0,63.0,21.0,0.0,2.6244000000000005,113.4,3.24,1.62,4.86,1.62,0.0,4900.0,140.0,70.0,210.0,70.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,5
1546,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.57,1.6,68.06,1.77,3.32,2.62,0.94,0.26,465.2649,34.512,1468.0542,38.1789,71.6124,56.513400000000004,20.2758,5.6082,2.5600000000000005,108.89600000000002,2.8320000000000003,5.312,4.192,1.504,0.41600000000000004,4632.1636,120.4662,225.9592,178.3172,63.9764,17.695600000000002,3.1329000000000002,5.876399999999999,4.6374,1.6638,0.4602,11.0224,8.6984,3.1207999999999996,0.8632,6.864400000000001,2.4628,0.6812,0.8835999999999999,0.2444,0.06760000000000001,5
1547,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.62,53.0,2.0,3.0,2.0,1.0,1.0,529.0,37.260000000000005,1219.0,46.0,69.0,46.0,23.0,23.0,2.6244000000000005,85.86,3.24,4.86,3.24,1.62,1.62,2809.0,106.0,159.0,106.0,53.0,53.0,4.0,6.0,4.0,2.0,2.0,9.0,6.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1
1548,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.71,1.77,117.29,2.25,2.84,1.88,0.92,0.0,1498.4641000000001,68.5167,4540.2959,87.0975,109.93639999999999,72.7748,35.6132,0.0,3.1329000000000002,207.60330000000002,3.9825,5.0268,3.3276,1.6284,0.0,13756.9441,263.90250000000003,333.10360000000003,220.5052,107.9068,0.0,5.0625,6.39,4.2299999999999995,2.0700000000000003,0.0,8.0656,5.339199999999999,2.6128,0.0,3.5343999999999998,1.7296,0.0,0.8464,0.0,0.0,3
1549,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.88,1.67,80.0,2.0,3.0,2.0,1.67,1.44,435.97439999999995,34.8696,1670.3999999999999,41.76,62.64,41.76,34.8696,30.067199999999996,2.7889,133.6,3.34,5.01,3.34,2.7889,2.4048,6400.0,160.0,240.0,160.0,133.6,115.19999999999999,4.0,6.0,4.0,3.34,2.88,9.0,6.0,5.01,4.32,4.0,3.34,2.88,2.7889,2.4048,2.0736,6
1550,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.68,1.73,133.04,3.0,3.0,1.61,1.51,0.93,470.0224,37.5064,2884.3071999999997,65.03999999999999,65.03999999999999,34.9048,32.7368,20.1624,2.9929,230.15919999999997,5.1899999999999995,5.1899999999999995,2.7853000000000003,2.6123,1.6089,17699.6416,399.12,399.12,214.1944,200.8904,123.7272,9.0,9.0,4.83,4.53,2.79,9.0,4.83,4.53,2.79,2.5921000000000003,2.4311000000000003,1.4973,2.2801,1.4043,0.8649000000000001,4
1551,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,19.0,1.59,49.0,2.0,1.0,2.0,2.0,0.0,361.0,30.21,931.0,38.0,19.0,38.0,38.0,0.0,2.5281000000000002,77.91000000000001,3.18,1.59,3.18,3.18,0.0,2401.0,98.0,49.0,98.0,98.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1
1552,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.74,1.69,122.81,3.0,3.0,1.41,0.93,0.84,430.14759999999995,35.050599999999996,2547.0794,62.22,62.22,29.243399999999998,19.2882,17.421599999999998,2.8560999999999996,207.5489,5.07,5.07,2.3829,1.5717,1.4196,15082.296100000001,368.43,368.43,173.16209999999998,114.2133,103.1604,9.0,9.0,4.2299999999999995,2.79,2.52,9.0,4.2299999999999995,2.79,2.52,1.9880999999999998,1.3113,1.1844,0.8649000000000001,0.7812,0.7055999999999999,4
1553,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.54,3.0,3.0,2.63,0.0,0.16,676.0,42.64,2900.04,78.0,78.0,68.38,0.0,4.16,2.6895999999999995,182.9256,4.92,4.92,4.313199999999999,0.0,0.26239999999999997,12441.171600000001,334.62,334.62,293.35020000000003,0.0,17.846400000000003,9.0,9.0,7.89,0.0,0.48,9.0,7.89,0.0,0.48,6.916899999999999,0.0,0.4208,0.0,0.0,0.0256,4
1554,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.47,1.84,121.14,3.0,2.7,2.74,0.99,0.0,550.8408999999999,43.1848,2843.1558,70.41,63.369,64.3078,23.2353,0.0,3.3856,222.8976,5.5200000000000005,4.968000000000001,5.041600000000001,1.8216,0.0,14674.8996,363.42,327.07800000000003,331.9236,119.9286,0.0,9.0,8.100000000000001,8.22,2.9699999999999998,0.0,7.290000000000001,7.3980000000000015,2.673,0.0,7.507600000000001,2.7126,0.0,0.9801,0.0,0.0,3
1555,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22.43,1.64,70.0,2.0,1.0,2.07,0.73,0.0,503.1049,36.785199999999996,1570.1,44.86,22.43,46.430099999999996,16.3739,0.0,2.6895999999999995,114.8,3.28,1.64,3.3947999999999996,1.1971999999999998,0.0,4900.0,140.0,70.0,144.89999999999998,51.1,0.0,4.0,2.0,4.14,1.46,0.0,1.0,2.07,0.73,0.0,4.2848999999999995,1.5110999999999999,0.0,0.5328999999999999,0.0,0.0,5
1556,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.54,1.85,122.61,3.0,1.97,1.18,0.18,0.0,463.97159999999997,39.849000000000004,2641.0193999999997,64.62,42.4338,25.417199999999998,3.8771999999999998,0.0,3.4225000000000003,226.82850000000002,5.550000000000001,3.6445000000000003,2.183,0.333,0.0,15033.2121,367.83,241.5417,144.6798,22.0698,0.0,9.0,5.91,3.54,0.54,0.0,3.8809,2.3245999999999998,0.35459999999999997,0.0,1.3923999999999999,0.21239999999999998,0.0,0.0324,0.0,0.0,3
1557,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.81,1.71,51.71,2.88,3.09,1.25,1.95,0.43,475.67609999999996,37.2951,1127.7951,62.812799999999996,67.3929,27.2625,42.5295,9.3783,2.9240999999999997,88.4241,4.924799999999999,5.2839,2.1375,3.3345,0.7353,2673.9241,148.9248,159.7839,64.6375,100.8345,22.2353,8.2944,8.899199999999999,3.5999999999999996,5.616,1.2384,9.5481,3.8625,6.025499999999999,1.3287,1.5625,2.4375,0.5375,3.8024999999999998,0.8385,0.18489999999999998,0
1558,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.39,1.53,65.22,2.45,3.0,2.0,2.18,1.32,415.75210000000004,31.1967,1329.8358,49.95550000000001,61.17,40.78,44.4502,26.914800000000003,2.3409,99.7866,3.7485000000000004,4.59,3.06,3.3354000000000004,2.0196,4253.6484,159.78900000000002,195.66,130.44,142.17960000000002,86.0904,6.002500000000001,7.3500000000000005,4.9,5.341000000000001,3.2340000000000004,9.0,6.0,6.540000000000001,3.96,4.0,4.36,2.64,4.752400000000001,2.8776,1.7424000000000002,6
1559,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.03,1.74,78.66,2.78,1.1,1.58,1.15,0.0,442.26090000000005,36.5922,1654.2198,58.4634,23.133000000000003,33.2274,24.1845,0.0,3.0276,136.86839999999998,4.837199999999999,1.9140000000000001,2.7492,2.001,0.0,6187.3956,218.67479999999998,86.526,124.2828,90.45899999999999,0.0,7.728399999999999,3.058,4.3924,3.1969999999999996,0.0,1.2100000000000002,1.7380000000000002,1.265,0.0,2.4964000000000004,1.817,0.0,1.3224999999999998,0.0,0.0,5
1560,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.75,1.73,95.0,2.0,3.0,2.29,2.67,1.24,517.5625,39.3575,2161.25,45.5,68.25,52.097500000000004,60.7425,28.21,2.9929,164.35,3.46,5.1899999999999995,3.9617,4.6190999999999995,2.1452,9025.0,190.0,285.0,217.55,253.65,117.8,4.0,6.0,4.58,5.34,2.48,9.0,6.87,8.01,3.7199999999999998,5.2441,6.1143,2.8396,7.1289,3.3108,1.5376,2
1562,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,24.0,1.7,75.0,2.0,3.0,2.0,1.0,0.0,576.0,40.8,1800.0,48.0,72.0,48.0,24.0,0.0,2.8899999999999997,127.5,3.4,5.1,3.4,1.7,0.0,5625.0,150.0,225.0,150.0,75.0,0.0,4.0,6.0,4.0,2.0,0.0,9.0,6.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,5
1563,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.7,80.0,2.0,3.0,3.0,0.0,0.0,576.0,40.8,1920.0,48.0,72.0,72.0,0.0,0.0,2.8899999999999997,136.0,3.4,5.1,5.1,0.0,0.0,6400.0,160.0,240.0,240.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6
1564,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.97,1.69,90.0,2.18,2.73,2.78,1.45,0.0,959.1408999999999,52.339299999999994,2787.2999999999997,67.5146,84.54809999999999,86.0966,44.906499999999994,0.0,2.8560999999999996,152.1,3.6842,4.6137,4.6982,2.4505,0.0,8100.0,196.20000000000002,245.7,250.2,130.5,0.0,4.752400000000001,5.9514000000000005,6.0604000000000005,3.161,0.0,7.4529,7.5893999999999995,3.9585,0.0,7.728399999999999,4.031,0.0,2.1025,0.0,0.0,2
1567,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.87,1.7,95.56,2.0,2.97,2.0,0.0,0.17,478.29690000000005,37.179,2089.8972000000003,43.74,64.9539,43.74,0.0,3.7179000000000006,2.8899999999999997,162.452,3.4,5.049,3.4,0.0,0.28900000000000003,9131.713600000001,191.12,283.81320000000005,191.12,0.0,16.2452,4.0,5.94,4.0,0.0,0.34,8.820900000000002,5.94,0.0,0.5049,4.0,0.0,0.34,0.0,0.0,0.028900000000000006,2
1568,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.94,1.73,54.84,3.0,3.0,2.0,1.26,0.42,526.2436,39.6862,1258.0296,68.82000000000001,68.82000000000001,45.88,28.904400000000003,9.6348,2.9929,94.87320000000001,5.1899999999999995,5.1899999999999995,3.46,2.1798,0.7265999999999999,3007.4256000000005,164.52,164.52,109.68,69.0984,23.0328,9.0,9.0,6.0,3.7800000000000002,1.26,9.0,6.0,3.7800000000000002,1.26,4.0,2.52,0.84,1.5876000000000001,0.5292,0.17639999999999997,0
1569,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.09,1.79,89.8,1.72,1.63,2.0,0.0,0.31,487.9681,39.5411,1983.682,37.9948,36.006699999999995,44.18,0.0,6.8479,3.2041,160.742,3.0788,2.9177,3.58,0.0,0.5549000000000001,8064.039999999999,154.456,146.374,179.6,0.0,27.837999999999997,2.9583999999999997,2.8036,3.44,0.0,0.5332,2.6569,3.26,0.0,0.5053,4.0,0.0,0.62,0.0,0.0,0.0961,6
1570,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.61,100.08,2.89,1.69,1.01,0.5,1.22,576.0,38.64,2401.92,69.36,40.56,24.240000000000002,12.0,29.28,2.5921000000000003,161.1288,4.652900000000001,2.7209,1.6261,0.805,1.9642000000000002,10016.0064,289.2312,169.1352,101.0808,50.04,122.0976,8.3521,4.8841,2.9189000000000003,1.445,3.5258000000000003,2.8560999999999996,1.7068999999999999,0.845,2.0618,1.0201,0.505,1.2322,0.25,0.61,1.4884,3
1571,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.38,1.6,45.0,3.0,3.0,2.95,1.3,0.0,375.58439999999996,31.008,872.0999999999999,58.14,58.14,57.171,25.194,0.0,2.5600000000000005,72.0,4.800000000000001,4.800000000000001,4.720000000000001,2.08,0.0,2025.0,135.0,135.0,132.75,58.5,0.0,9.0,9.0,8.850000000000001,3.9000000000000004,0.0,9.0,8.850000000000001,3.9000000000000004,0.0,8.7025,3.8350000000000004,0.0,1.6900000000000002,0.0,0.0,0
1572,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.01,1.74,133.78,3.0,3.0,2.7,1.47,0.81,361.3801000000001,33.077400000000004,2543.1578000000004,57.03,57.03,51.327000000000005,27.9447,15.398100000000003,3.0276,232.7772,5.22,5.22,4.698,2.5578,1.4094,17897.0884,401.34000000000003,401.34000000000003,361.206,196.6566,108.3618,9.0,9.0,8.100000000000001,4.41,2.43,9.0,8.100000000000001,4.41,2.43,7.290000000000001,3.9690000000000003,2.1870000000000003,2.1609,1.1907,0.6561000000000001,4
1573,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.48,1.86,88.14,2.06,4.0,2.43,2.0,0.16,379.47040000000004,36.232800000000005,1716.9672,40.128800000000005,77.92,47.336400000000005,38.96,3.1168,3.4596000000000005,163.9404,3.8316000000000003,7.44,4.519800000000001,3.72,0.29760000000000003,7768.6596,181.5684,352.56,214.1802,176.28,14.102400000000001,4.2436,8.24,5.005800000000001,4.12,0.3296,16.0,9.72,8.0,0.64,5.9049000000000005,4.86,0.38880000000000003,4.0,0.32,0.0256,5
1574,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.63,1.57,67.9,2.51,3.0,1.13,0.1,1.0,425.59689999999995,32.3891,1400.777,51.781299999999995,61.89,23.311899999999998,2.063,20.63,2.4649,106.60300000000001,3.9406999999999996,4.71,1.7741,0.15700000000000003,1.57,4610.410000000001,170.429,203.70000000000002,76.727,6.790000000000001,67.9,6.300099999999999,7.529999999999999,2.8362999999999996,0.251,2.51,9.0,3.3899999999999997,0.30000000000000004,3.0,1.2768999999999997,0.11299999999999999,1.13,0.010000000000000002,0.1,1.0,6
1575,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.76,50.28,1.57,3.0,1.99,0.11,1.0,324.0,31.68,905.04,28.26,54.0,35.82,1.98,18.0,3.0976,88.4928,2.7632000000000003,5.28,3.5024,0.1936,1.76,2528.0784000000003,78.9396,150.84,100.05720000000001,5.5308,50.28,2.4649,4.71,3.1243000000000003,0.17270000000000002,1.57,9.0,5.97,0.33,3.0,3.9601,0.2189,1.99,0.0121,0.11,1.0,0
1576,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.82,3.0,3.0,2.55,0.0,0.22,676.0,42.379999999999995,2907.3199999999997,78.0,78.0,66.3,0.0,5.72,2.6569,182.26659999999998,4.89,4.89,4.156499999999999,0.0,0.3586,12503.712399999999,335.46,335.46,285.14099999999996,0.0,24.600399999999997,9.0,9.0,7.6499999999999995,0.0,0.66,9.0,7.6499999999999995,0.0,0.66,6.5024999999999995,0.0,0.5609999999999999,0.0,0.0,0.0484,4
1577,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,104.92,3.0,3.0,2.59,0.0,0.47,676.0,42.379999999999995,2727.92,78.0,78.0,67.34,0.0,12.219999999999999,2.6569,171.0196,4.89,4.89,4.221699999999999,0.0,0.7660999999999999,11008.206400000001,314.76,314.76,271.7428,0.0,49.3124,9.0,9.0,7.77,0.0,1.41,9.0,7.77,0.0,1.41,6.708099999999999,0.0,1.2172999999999998,0.0,0.0,0.22089999999999999,4
1578,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.78,1.67,90.0,2.95,1.78,2.21,1.99,0.0,1009.9684000000001,53.0726,2860.2000000000003,93.751,56.568400000000004,70.2338,63.242200000000004,0.0,2.7889,150.29999999999998,4.9265,2.9726,3.6906999999999996,3.3232999999999997,0.0,8100.0,265.5,160.2,198.9,179.1,0.0,8.7025,5.251,6.5195,5.870500000000001,0.0,3.1684,3.9338,3.5422000000000002,0.0,4.8841,4.3979,0.0,3.9601,0.0,0.0,2
1579,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,20.0,1.61,64.0,3.0,3.0,2.0,0.0,1.0,400.0,32.2,1280.0,60.0,60.0,40.0,0.0,20.0,2.5921000000000003,103.04,4.83,4.83,3.22,0.0,1.61,4096.0,192.0,192.0,128.0,0.0,64.0,9.0,9.0,6.0,0.0,3.0,9.0,6.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,1
1581,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.7,70.0,2.0,3.0,1.0,0.0,0.0,676.0,44.199999999999996,1820.0,52.0,78.0,26.0,0.0,0.0,2.8899999999999997,119.0,3.4,5.1,1.7,0.0,0.0,4900.0,140.0,210.0,70.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1582,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,110.68,3.0,3.0,2.69,0.0,0.43,676.0,42.120000000000005,2877.6800000000003,78.0,78.0,69.94,0.0,11.18,2.6244000000000005,179.30160000000004,4.86,4.86,4.3578,0.0,0.6966,12250.0624,332.04,332.04,297.7292,0.0,47.592400000000005,9.0,9.0,8.07,0.0,1.29,9.0,8.07,0.0,1.29,7.2360999999999995,0.0,1.1567,0.0,0.0,0.18489999999999998,4
