,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
683,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.9,1.71,75.0,2.1,3.0,1.87,1.0,0.0,5
684,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.11,1.77,118.13,2.24,2.91,1.9,0.82,0.0,3
685,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.95,1.57,62.86,2.0,3.0,2.53,0.27,0.81,5
686,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.97,1.82,85.08,3.0,3.1,2.57,2.72,0.33,5
687,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.13,1.7,52.09,2.85,3.0,2.0,0.68,1.26,0
688,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.47,1.8,59.61,2.34,4.0,2.0,2.0,0.13,0
689,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.7,50.16,1.76,3.0,1.15,0.83,1.62,0
691,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.02,1.7,50.09,1.6,3.43,1.06,0.82,1.03,0
692,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.19,1.78,89.84,1.98,1.6,2.0,0.17,0.82,6
694,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.35,1.82,126.46,2.94,3.0,1.48,0.95,1.36,3
696,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,16.91,1.63,85.8,2.06,3.0,1.23,2.39,1.26,2
697,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.05,1.72,99.43,2.0,3.0,2.0,1.58,0.84,2
698,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.85,1.76,133.37,3.0,3.0,2.85,1.21,0.77,4
699,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.67,60.0,2.0,3.0,2.0,2.0,1.0,1
700,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.34,1.79,105.06,2.25,3.0,2.52,0.58,0.18,2
701,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.7,90.0,3.0,3.0,2.0,2.0,0.0,2
703,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.6,56.0,2.0,3.0,2.0,1.0,0.0,1
704,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.0,1.58,44.41,2.74,3.0,2.31,2.24,1.59,0
705,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,40.97,1.75,109.91,2.18,2.99,1.02,0.94,0.0,3
708,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.91,1.64,102.28,3.0,3.0,1.03,0.08,1.0,4
709,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.57,102.0,3.0,3.0,1.0,0.0,1.0,4
710,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.71,1.54,65.91,2.03,2.95,1.98,0.99,0.33,6
711,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.8,1.72,131.04,3.0,3.0,1.84,1.53,0.93,4
712,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,26.0,1.65,60.0,3.0,4.0,2.0,2.0,0.0,1
713,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.04,3.0,3.0,2.71,0.0,0.23,4
715,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.57,1.71,78.03,1.94,2.84,2.16,1.48,0.65,6
717,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,29.7,1.84,93.8,2.13,2.9,1.75,1.73,1.0,6
718,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.65,84.9,2.0,3.0,1.04,1.0,0.0,2
719,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.92,1.8,120.99,2.48,3.0,2.95,1.87,0.1,3
720,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,28.98,1.7,78.0,3.0,3.0,1.51,1.82,1.0,6
726,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.98,1.7,80.47,2.0,2.82,1.62,0.46,1.46,6
727,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.57,50.0,2.0,3.0,1.0,0.0,1.0,1
728,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.82,108.4,2.0,2.16,2.09,1.0,0.68,2
731,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.3,1.7,103.03,2.75,2.18,1.54,0.36,1.07,3
732,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.97,1.84,98.26,2.33,1.82,2.56,1.33,0.48,6
734,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.47,1.55,76.08,2.0,2.77,1.55,1.35,0.0,2
735,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,32.5,1.68,74.96,2.29,1.56,1.0,0.0,0.39,5
736,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,23.0,1.5,55.0,3.0,3.0,2.0,1.0,0.0,1
737,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,25.0,1.7,83.0,2.0,3.0,2.0,0.0,1.0,6
738,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.56,1.8,119.05,2.74,3.0,2.48,0.68,0.68,3
739,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,25.99,1.75,108.0,3.0,3.0,1.78,1.76,0.0,2
740,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,23.0,1.72,66.0,2.0,3.0,2.0,0.0,1.0,1
741,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.49,1.77,114.16,2.16,3.0,2.12,1.33,0.05,3
742,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.56,51.0,2.0,4.0,2.0,1.0,0.0,1
743,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17.78,1.6,65.0,3.0,2.97,2.0,0.18,0.17,5
744,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,36.77,1.55,62.34,2.39,3.0,2.95,0.0,0.37,5
745,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,25.0,1.7,68.0,2.0,3.0,2.0,0.0,1.0,1
746,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,24.48,1.66,90.74,1.71,3.0,1.16,0.46,0.89,2
747,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.9,1.68,104.95,3.0,3.0,1.67,0.21,0.73,4
748,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.67,86.24,2.61,3.0,1.96,1.19,0.0,2
749,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.18,1.72,80.56,2.0,2.47,2.0,2.0,1.0,6
750,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.98,1.75,133.74,3.0,3.0,2.01,1.34,0.6,4
752,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,23.0,1.75,56.0,3.0,3.0,2.0,2.0,0.0,0
753,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.75,86.96,3.0,3.0,2.0,1.27,0.16,6
754,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.16,3.0,3.0,2.64,0.0,0.22,4
755,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.08,1.64,43.37,2.82,3.0,2.91,2.6,1.38,0
756,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.21,1.74,93.89,2.0,3.0,1.03,0.58,0.52,2
757,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.84,1.52,67.08,2.49,3.0,1.85,0.95,1.44,6
758,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.68,90.92,2.39,3.0,1.78,0.74,0.92,2
759,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.67,112.25,3.0,3.0,2.93,0.04,0.14,4
760,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.61,100.62,2.88,1.31,1.0,0.18,1.43,3
762,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.18,1.77,89.28,2.01,1.32,2.0,0.54,0.97,6
763,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.64,1.7,51.61,2.56,3.0,1.99,0.49,1.56,0
764,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,25.79,1.82,87.03,2.29,1.71,1.8,1.66,0.93,5
765,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.95,3.0,3.0,2.74,0.0,0.06,4
766,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,23.0,1.68,67.0,2.0,3.0,1.0,0.0,0.0,1
767,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,22.4,1.87,61.41,3.0,3.26,2.23,1.56,0.0,0
769,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.88,1.8,104.41,2.0,3.0,3.0,2.24,0.0,2
771,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.08,1.81,92.86,2.0,3.0,1.62,0.03,0.11,6
772,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.87,1.66,50.42,3.0,3.64,2.0,0.12,0.07,0
773,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.0,1.69,65.0,2.0,3.0,2.0,1.0,1.0,1
775,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.34,1.79,115.03,2.0,3.0,2.11,1.45,0.85,3
776,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.67,1.72,132.26,3.0,3.0,1.78,1.58,0.93,4
778,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.64,1.77,117.79,2.23,2.92,1.83,0.76,0.0,3
779,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.32,1.73,49.65,2.92,3.58,1.95,1.94,1.0,0
782,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,35.22,1.82,91.63,2.0,2.99,1.29,0.88,0.85,6
783,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.73,1.66,80.0,2.0,3.0,2.14,0.0,0.12,6
784,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.69,89.94,2.82,3.0,1.99,1.49,0.0,2
785,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.91,1.61,102.31,3.0,3.0,1.03,0.07,0.99,4
787,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.7,1.76,133.87,3.0,3.0,1.96,1.43,0.91,4
788,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.75,85.0,2.0,3.0,3.0,1.0,0.0,6
789,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.99,1.78,104.97,2.0,3.0,1.23,0.01,0.0,2
791,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.67,75.0,2.0,3.0,2.0,1.0,0.0,5
792,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.8,1.67,104.59,3.0,3.0,1.55,0.21,0.82,4
793,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,32.0,1.57,57.0,3.0,3.0,2.0,0.0,0.0,1
794,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,26.0,1.7,72.0,2.0,3.0,2.0,0.0,0.0,1
795,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.06,1.83,121.0,3.0,3.0,3.0,1.69,0.26,3
796,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.27,1.83,120.87,2.64,3.0,2.97,1.16,0.76,3
798,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,22.0,1.74,75.0,3.0,3.0,1.0,1.0,0.0,1
799,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.67,1.51,64.85,2.29,3.21,2.0,1.1,1.26,6
800,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.64,105.04,3.0,3.0,2.31,0.07,0.73,4
801,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.75,1.74,83.34,2.61,3.0,2.0,0.45,0.63,6
802,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.82,1.73,98.44,2.0,2.99,2.33,2.24,1.53,2
803,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,23.0,1.88,64.11,3.0,3.0,2.84,1.49,0.01,0
804,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.96,1.7,75.58,2.2,3.62,1.82,0.99,0.0,5
807,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.14,1.77,112.23,1.44,3.0,2.0,1.39,0.0,3
808,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.9,1.91,129.01,2.22,3.0,1.59,1.39,0.92,3
811,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.67,1.74,97.19,2.0,3.0,2.0,0.0,0.23,2
812,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.67,80.94,2.0,2.4,1.4,0.79,1.54,6
814,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.59,1.78,102.91,2.0,3.0,1.69,1.46,0.0,2
815,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18.95,1.52,60.27,2.84,2.74,1.14,0.75,1.29,5
817,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.35,1.84,97.59,2.92,1.34,1.94,1.93,1.0,6
818,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.01,1.65,106.51,2.87,1.47,1.66,0.0,1.44,3
819,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,33.0,1.85,93.0,2.0,3.0,1.0,1.0,1.0,6
820,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.67,1.7,78.0,1.93,2.36,2.77,0.0,0.13,6
821,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.49,1.76,119.12,2.62,3.0,2.19,1.08,1.09,3
822,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.1,1.6,80.0,2.02,1.17,1.97,1.9,0.0,2
823,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.54,1.83,91.5,2.0,2.7,2.04,0.6,0.02,6
825,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.0,1.62,59.0,3.0,3.0,2.0,2.0,0.0,1
826,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.28,1.87,89.25,2.0,2.8,1.08,0.44,1.0,5
829,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.3,1.83,121.0,3.0,3.0,3.0,1.11,0.4,3
830,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17.45,1.6,65.0,3.0,2.45,2.0,0.48,1.72,5
831,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.57,1.7,83.2,2.1,2.55,1.54,1.0,0.76,6
833,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.26,1.74,132.58,3.0,3.0,2.44,1.46,0.87,4
834,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.97,1.63,108.09,3.0,3.0,1.76,0.09,0.47,4
835,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,26.79,1.82,87.11,2.97,2.74,1.39,2.0,0.47,5
837,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.73,70.0,3.0,3.0,1.0,2.0,1.0,1
838,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.83,1.78,120.92,2.59,2.96,2.31,1.49,0.28,3
839,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.96,1.78,112.96,2.26,3.0,2.09,0.0,1.84,3
840,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.83,1.62,82.58,2.66,1.42,2.38,0.26,0.6,2
841,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.57,60.0,3.0,3.0,3.0,0.0,1.0,1
843,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.23,1.55,44.64,3.0,2.86,1.0,0.75,0.0,0
844,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.84,1.62,69.98,2.25,2.75,2.33,0.82,0.02,5
845,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.25,1.59,65.13,2.29,2.96,2.66,1.91,1.62,5
846,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.6,104.9,3.0,3.0,2.61,0.0,0.55,4
847,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.91,1.61,103.03,3.0,3.0,1.08,0.16,0.82,4
848,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.17,1.68,71.81,2.05,3.0,1.31,0.17,0.28,5
850,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.92,1.61,102.17,3.0,3.0,1.03,0.05,0.92,4
851,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.65,94.79,2.0,3.0,1.49,0.65,1.0,2
852,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,26.21,1.7,78.04,2.78,3.0,2.17,0.86,0.84,6
853,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.63,1.51,75.41,2.0,2.58,1.54,1.88,0.0,2
854,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,18.0,1.64,56.0,3.0,3.0,1.0,1.0,1.0,1
856,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.0,1.72,70.0,3.0,3.0,1.0,0.0,0.0,1
858,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,104.81,3.0,3.0,2.65,0.07,0.63,4
859,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.11,1.7,80.76,2.0,3.0,2.88,0.0,0.32,6
860,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.91,1.65,82.02,3.0,3.0,1.0,0.22,1.2,2
861,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.93,3.0,3.0,2.68,0.0,0.15,4
864,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.81,106.04,3.0,3.0,2.86,1.81,0.68,2
865,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.06,1.66,49.84,1.49,3.0,1.05,2.0,1.0,0
866,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.57,1.75,133.95,3.0,3.0,2.83,1.41,0.86,4
868,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.0,1.8,62.0,3.0,3.0,2.0,1.0,0.0,1
869,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,25.72,1.67,103.71,2.67,1.13,1.28,0.11,1.14,3
870,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.5,1.68,126.67,3.0,3.0,1.12,1.54,1.0,4
871,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.59,1.74,130.93,3.0,3.0,1.85,1.46,0.96,4
872,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,29.97,1.61,49.52,2.06,3.9,2.0,0.82,0.0,0
873,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.74,1.79,138.2,3.0,3.0,2.83,0.81,0.67,4
875,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.18,1.64,82.14,2.67,3.0,1.17,0.89,1.25,2
877,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.49,3.0,3.0,2.44,0.0,0.27,4
878,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,23.25,1.65,93.31,1.37,3.0,1.95,0.1,0.22,2
879,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.59,1.75,117.9,2.54,2.92,1.89,0.69,0.07,3
880,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.95,1.77,105.0,2.25,3.0,2.96,1.0,0.0,2
882,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.22,1.72,129.47,3.0,3.0,1.76,1.49,0.86,4
884,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.24,1.6,65.42,2.99,3.0,1.71,0.78,0.15,5
886,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.73,1.78,105.0,2.04,3.0,2.36,0.35,0.0,2
887,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.96,1.64,104.97,3.0,3.0,1.48,0.2,0.66,4
889,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,28.39,1.69,99.54,2.77,2.3,1.0,1.62,0.14,3
890,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.25,1.85,122.06,3.0,2.28,1.59,0.93,0.0,3
893,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.42,1.71,75.0,2.0,3.0,1.36,0.92,0.14,5
894,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.98,1.71,131.41,3.0,3.0,1.73,1.68,0.91,4
897,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.0,1.64,53.0,3.0,3.0,1.0,1.0,1.0,1
898,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.21,1.76,118.4,2.14,2.99,1.89,0.62,0.0,3
899,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.85,68.0,2.0,3.0,2.0,0.0,1.0,1
901,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,23.5,1.6,45.0,2.59,3.0,2.07,1.68,0.0,0
902,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.28,1.75,133.66,3.0,3.0,2.25,1.61,0.85,4
903,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,19.0,1.7,65.0,2.0,3.0,2.0,1.0,0.0,1
904,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.11,1.7,91.5,1.9,3.0,1.44,0.95,0.84,2
905,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.0,1.55,56.0,2.0,3.0,1.0,0.0,0.0,1
906,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.84,1.76,137.79,3.0,3.0,2.64,1.88,0.89,4
