,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
1446,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024134122791444647,0.01198023256411075,0.028214613390349967,0.029320641018408956,0.02600038909006727,0.014147578556714436,0.0014631378766968221,0.014508817962022337,4
1447,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024078385787307362,0.01205464394649653,0.02821192628431279,0.029320641018408956,0.02600038909006727,0.018825406950466788,0.0025604912842194386,0.019076408801918257,4
1448,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.016721101241185667,0.01339404882944059,0.01934716346766855,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.0,1
1449,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02751550104243997,0.013319637447054809,0.030240691342380815,0.019644829482333998,0.02600038909006727,0.023275048593304395,0.0,0.012628045263241662,3
1450,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024134122791444647,0.01205464394649653,0.028201177860164087,0.029320641018408956,0.02600038909006727,0.01962406057866841,0.0,0.014777499776133863,4
1451,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.012501112240811216,0.021507596721558206,0.01954709401227264,0.02582705316280015,0.0223623015896454,0.0034749524571549523,0.046481953841293784,6
1452,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.013319637447054809,0.029278707381071738,0.01954709401227264,0.009446808036057774,0.02601328960428138,0.018289223458710275,0.04325777207195549,2
1453,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.03622905268923561,0.012277878093653872,0.013435530185880937,0.029320641018408956,0.034667185453423024,0.022818675091474897,0.0,0.0,0
1454,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023251620225937627,0.013096403299897464,0.030149329737116825,0.012314669227731763,0.02600038909006727,0.022818675091474897,0.024324667200084665,0.0,3
1455,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.011161707357867158,0.014881193233881727,0.01954709401227264,0.02600038909006727,0.01448985868308656,0.0023775990496323358,0.026330817782929426,5
1457,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019424345941844015,0.012649935005582778,0.033989204264241596,0.029320641018408956,0.02600038909006727,0.014147578556714436,0.009693288433116447,0.015583545218468435,4
1458,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03456623206580659,0.012426700858425434,0.02176287179508994,0.019644829482333998,0.024093693890129,0.018825406950466788,0.0,0.021225863314810457,6
1459,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01131053012263872,0.011285845356139987,0.029320641018408956,0.008666796363355756,0.011409337545737449,0.0,0.0,0
1460,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.02616852344245557,0.012352289476039653,0.020959427089974263,0.028734228198040775,0.013260198435934307,0.022020021463273275,0.009693288433116447,0.009941227122126415,6
1461,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01936860893770673,0.012873169152740121,0.035407996251870626,0.029320641018408956,0.02600038909006727,0.020080434080497908,0.026885158484304103,0.025524772340594852,4
1462,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.030655352275507055,0.011608175652181843,0.0128981089784457,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,1
1463,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03082256328791891,0.013691694358983713,0.026072989878720546,0.01954709401227264,0.0171602567994444,0.03422801263721235,0.018289223458710275,0.0,6
1464,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.018458237870131067,0.013096403299897464,0.014878506127844549,0.020719919653008997,0.034667185453423024,0.02943609086800262,0.03657844691742055,0.04057095393084024,0
1465,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.014063751270912618,0.017466189241645218,0.029320641018408956,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.026868181411152475,0
1466,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021978958631469606,0.012947580535125902,0.035864804278190575,0.029320641018408956,0.02600038909006727,0.0326307053808091,0.018837900162471582,0.019076408801918257,4
1467,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023223751723868983,0.011682587034567624,0.01477908320446903,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.03657844691742055,0.0,1
1468,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.022675671183185673,0.013245226064669028,0.03190669708543005,0.026779518796813517,0.02591372112643371,0.023389141968761767,0.015545839939903734,0.011553318006795564,3
1469,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016173020700502357,0.01279875777035434,0.026158977271910182,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.024987408712371803,2
1470,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.01809594734323871,0.011459352887410281,0.011285845356139987,0.029320641018408956,0.008666796363355756,0.015858979188575054,0.0,0.012628045263241662,0
1471,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02960563869758818,0.013021991917511683,0.03173472229905077,0.020915390593131723,0.02600038909006727,0.023389141968761767,0.006767012679722802,0.00967254530801489,3
1472,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.01279875777035434,0.014241661997033793,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.05373636282230495,0
1473,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02149590459561313,0.013766105741369494,0.0326913320482855,0.029320641018408956,0.021753658872022946,0.01928178045229629,0.014082702063206913,0.0,3
1474,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.013021991917511683,0.020153295278821405,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.0,0.026868181411152475,1
1475,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020697007536312036,0.013766105741369494,0.032726264426768785,0.029320641018408956,0.019673627744817568,0.01779856657135042,0.006401228210548596,0.0,3
1476,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024096964788686455,0.01212905532888231,0.02817161969375515,0.029320641018408956,0.02600038909006727,0.02521463597607976,0.00201181458045813,0.016120908846691484,4
1477,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.020724876038380677,0.01198023256411075,0.022176686124815076,0.020035771362579453,0.022707006471992083,0.02601328960428138,0.03749290809035606,0.02418136327003723,2
1478,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01655389022877381,0.01272434638796856,0.013435530185880937,0.016028617090063563,0.02990044745357736,0.012550271300311194,0.007681473852658315,0.026868181411152475,0
1479,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.019507951448049943,0.013542871594212151,0.018003610449080457,0.01954709401227264,0.034667185453423024,0.03422801263721235,0.05486767037613082,0.05373636282230495,1
1480,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.021523773097681772,0.013840517123755275,0.02382925633767843,0.01954709401227264,0.024093693890129,0.014603952058543935,0.010241965136877754,0.026868181411152475,5
1481,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.012947580535125902,0.0171974786379276,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.0,0.026868181411152475,1
1482,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02741331653485495,0.013617282976597932,0.02922227815429104,0.01954709401227264,0.024960373526464578,0.02692603660794038,0.01609451664366504,0.04890009016829751,2
1483,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021235798576305795,0.01212905532888231,0.022144440852368958,0.025802164096199884,0.008840132290622872,0.023046861842389646,0.004389413630090466,0.0077917726092342175,2
1484,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02916903216517944,0.014286985418069961,0.027284874701487008,0.01954709401227264,0.008753464326989313,0.022818675091474897,0.018289223458710275,0.0,6
1485,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.01567138766326679,0.012203466711268091,0.018121843114716207,0.012803346578038579,0.00927347210879066,0.015516699062202932,0.0,0.0016120908846691485,5
1487,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02022324300114511,0.012873169152740121,0.03571163923407153,0.029320641018408956,0.02600038909006727,0.020764994333242158,0.028896973064762237,0.024987408712371803,4
1488,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.025220994372121712,0.012352289476039653,0.013317297520245186,0.01954709401227264,0.0298137794899438,0.023046861842389646,0.019752361335407097,0.03412259039216364,0
1489,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.016925470256355712,0.013096403299897464,0.013972951393316174,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.012070887482748783,0.026868181411152475,0
1491,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020762034041138872,0.013021991917511683,0.028214613390349967,0.028050079907611235,0.02600038909006727,0.03000655774528949,0.018289223458710275,0.0,2
1492,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01686044375152888,0.01339404882944059,0.040290467921419756,0.029320641018408956,0.02600038909006727,0.02487235584970764,0.03657844691742055,0.025256090526483324,4
1493,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.01272434638796856,0.024318309636444498,0.01954709401227264,0.02600038909006727,0.017456286444978295,0.017740546754948967,0.026868181411152475,2
1494,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.018541843376336995,0.013096403299897464,0.014773708992394677,0.022283687173990804,0.030333787271745145,0.03297298550718123,0.031091679879807467,0.050780862867078176,0
1495,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023660358256277717,0.012501112240811216,0.028163558375643622,0.029320641018408956,0.02600038909006727,0.016201259314947175,0.003657844691742055,0.020419817872475883,4
1496,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.028286529599672417,0.013096403299897464,0.03008215208618742,0.010457695296565862,0.03172047468988207,0.02259048834056015,0.0009144611729355138,0.0,3
1497,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.020436901517004703,0.012873169152740121,0.013674682623189618,0.029320641018408956,0.0326738222898512,0.018939500325924164,0.007864366087245419,0.015046181590245388,0
1498,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.012426700858425434,0.017734899845362837,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.0,0.0,1
1500,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.018504685373578807,0.013170814682283245,0.015528785788841187,0.01954709401227264,0.03380050581708745,0.029892464369832117,0.03657844691742055,0.050780862867078176,0
1501,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.020938534554240273,0.011905821181724969,0.022036956610881914,0.010946372646872678,0.008753464326989313,0.023275048593304395,0.03383506339861401,0.038421499417948035,2
1502,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021598089103198152,0.01272434638796856,0.0202554053082341,0.025020280335708977,0.0269537366900364,0.013348924928512813,0.0032920602225678494,0.02471872689826028,5
1503,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.013245226064669028,0.029130916549027046,0.01954709401227264,0.021493654981122275,0.030348837871661614,0.018289223458710275,0.004567590839895921,2
1504,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0357181301513105,0.011608175652181843,0.020873439696784627,0.01954709401227264,0.02600038909006727,0.016429446065861924,0.0,0.0,2
1505,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03442688955546338,0.013021991917511683,0.03176428046545971,0.020426713242824905,0.02600038909006727,0.023731422095133892,0.010973534075226164,0.0,3
1506,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03807766332645558,0.011682587034567624,0.021359805889513514,0.01954709401227264,0.02600038909006727,0.033657545759925474,0.0,0.0,2
1507,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.013691694358983713,0.028222674708461497,0.029320641018408956,0.02600038909006727,0.03342935900901073,0.03657844691742055,0.047287999283628354,2
1508,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01212905532888231,0.028225361814498674,0.029320641018408956,0.02600038909006727,0.026811943232483006,0.00018289223458710276,0.013434090705576237,4
1509,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.026781630487965707,0.013170814682283245,0.022047705035030618,0.010359959826504499,0.03458051748978947,0.02316095521784702,0.014997163236142424,0.023912681455925705,5
1510,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02414341229213419,0.011831409799339188,0.029603847211570056,0.029320641018408956,0.02600038909006727,0.02795287698705675,0.0,0.013165408891464713,4
1511,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.017650051310140427,0.012575523623196997,0.017466189241645218,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.026868181411152475,1
1512,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.011905821181724969,0.0128981089784457,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.0,1
1513,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020436901517004703,0.012873169152740121,0.02122813769369188,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.0,5
1514,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021440167591475844,0.013766105741369494,0.03262684150339327,0.029320641018408956,0.02227366665382429,0.02293276846693227,0.016826085582013452,0.0,3
1515,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01894129190598754,0.013245226064669028,0.03702563408625068,0.029320641018408956,0.02600038909006727,0.030805211373491112,0.029445649768523544,0.019613772430141306,4
1516,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024078385787307362,0.01198023256411075,0.0274326655335317,0.029320641018408956,0.02600038909006727,0.011637524296652197,0.0009144611729355138,0.026868181411152475,4
1517,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.016971917759803452,0.012947580535125902,0.020610103305141358,0.027756873497427142,0.02600038909006727,0.027724690236142,0.018289223458710275,0.03895886304617109,5
1518,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01205464394649653,0.028225361814498674,0.029320641018408956,0.02600038909006727,0.02909381074163049,0.0,0.010478590750349466,4
1519,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017965894333585045,0.013840517123755275,0.02340738068984177,0.021599538883561264,0.034667185453423024,0.027040129983397755,0.03657844691742055,0.016658272474914533,5
1520,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024134122791444647,0.01212905532888231,0.028330158949948545,0.029320641018408956,0.02600038909006727,0.016885819567691425,0.0018289223458710275,0.017732999731360635,4
1521,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.02133798308389082,0.013021991917511683,0.015039732490075121,0.02423839657521807,0.029207103744508897,0.022818675091474897,0.03657844691742055,0.008866499865680317,0
1522,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.016721101241185667,0.011905821181724969,0.016122636223057124,0.029320641018408956,0.008666796363355756,0.011409337545737449,0.0,0.05373636282230495,1
1523,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019517240948739495,0.013840517123755275,0.031756219147348184,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.014448486532381118,0.03277918132160602,2
1524,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.020436901517004703,0.012277878093653872,0.017466189241645218,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,1
1525,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01700907576256164,0.013021991917511683,0.035746571612554824,0.029320641018408956,0.02600038909006727,0.033999825886297595,0.029079865299349337,0.01692695428902606,4
1526,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.020771323541828417,0.01198023256411075,0.022133692428220258,0.01837426837153628,0.024353697781029676,0.02635556973065351,0.03932183043622709,0.005373636282230495,2
1527,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01205464394649653,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.0,5
1528,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.01272434638796856,0.013457027034178346,0.01954709401227264,0.02600038909006727,0.030691117998033736,0.006767012679722802,0.05373636282230495,0
1529,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.012947580535125902,0.035510106281283316,0.029320641018408956,0.02600038909006727,0.018939500325924164,0.03054300317604616,0.01692695428902606,4
1530,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017575735304624047,0.01212905532888231,0.012091977167292843,0.029320641018408956,0.02600038909006727,0.03331526563355335,0.024690451669258873,0.005910999910453544,0
1531,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03248538391134793,0.01272434638796856,0.02276516234695666,0.028147815377672598,0.02600038909006727,0.03422801263721235,0.03657844691742055,0.022300590571256555,6
1532,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018281737357029662,0.012649935005582778,0.02097286262016014,0.016126352560124926,0.02383368999922833,0.024986449225165012,0.026885158484304103,0.013971454333799288,6
1533,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.020436901517004703,0.01279875777035434,0.018272321052798076,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.026868181411152475,1
1534,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021347272584580367,0.013691694358983713,0.032360818005712826,0.023261041874604437,0.025480381308265923,0.022818675091474897,0.030908787645220363,0.01692695428902606,3
1535,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02693955199968802,0.012203466711268091,0.024028102184429467,0.012998817518161305,0.02600038909006727,0.0214495545859864,0.0058525515067872885,0.0,2
1537,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.02415270179282374,0.012649935005582778,0.01880974226023331,0.029320641018408956,0.008666796363355756,0.022818675091474897,0.03657844691742055,0.0,1
1538,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.02415270179282374,0.012947580535125902,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.03657844691742055,0.0,5
1539,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02211830114181282,0.012873169152740121,0.02272216865036184,0.029222905548347597,0.02600038909006727,0.027496503485227253,0.008413042791006726,0.018539045173695208,6
1540,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.015792151172230907,0.01212905532888231,0.017466189241645218,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.026868181411152475,1
1541,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02414341229213419,0.01198023256411075,0.028174306799792322,0.029320641018408956,0.02600038909006727,0.02977837099437474,0.0012802456421097193,0.020957181500698932,4
1542,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.012203466711268091,0.03005259391977848,0.029320641018408956,0.02600038909006727,0.029892464369832117,0.0,0.005373636282230495,4
1543,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02331664673076446,0.013617282976597932,0.03182070969224041,0.014269378628959025,0.02600038909006727,0.02692603660794038,0.020849714742929713,0.0026868181411152476,3
1544,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01205464394649653,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.0,5
1545,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021245088076995346,0.01272434638796856,0.02037632507990703,0.02453160298540216,0.031633806726248506,0.014603952058543935,0.0023775990496323358,0.04916877198240903,5
1546,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020037452987354158,0.011905821181724969,0.018288443689021133,0.017299178200861284,0.02877376392634111,0.029892464369832117,0.017191870051187656,0.006985727166899644,5
1547,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.01205464394649653,0.014241661997033793,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.026868181411152475,1
1548,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03595965716923873,0.013170814682283245,0.0315170667100395,0.02199048076380672,0.024613701671930346,0.0214495545859864,0.016826085582013452,0.0,3
1549,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.01939647743977537,0.012426700858425434,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.03054300317604616,0.03869018123205956,6
1550,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020139637494939182,0.012873169152740121,0.035749258718592,0.029320641018408956,0.02600038909006727,0.018369033448637294,0.027616727422652514,0.024987408712371803,4
1551,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.011831409799339188,0.013166819582163319,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.03657844691742055,0.0,1
1552,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019266424430121706,0.012575523623196997,0.03300034924256076,0.029320641018408956,0.02600038909006727,0.016087165939489802,0.017008977816600556,0.02256927238536808,4
1553,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.012203466711268091,0.029971980738663195,0.029320641018408956,0.02600038909006727,0.03000655774528949,0.0,0.004298909025784396,4
1554,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021802458118368197,0.013691694358983713,0.03255160253435233,0.029320641018408956,0.023400350181060542,0.03126158487532061,0.01810633122412317,0.0,3
1555,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.02083635004665525,0.012203466711268091,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.023617328719676516,0.0133511331248585,0.0,5
1556,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020009584485285514,0.013766105741369494,0.03294660712181723,0.029320641018408956,0.017073588835810838,0.01346301830397019,0.0032920602225678494,0.0,3
1557,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0202604010039033,0.01272434638796856,0.013895025318238066,0.028147815377672598,0.026780400762769285,0.01426167193217181,0.03566398574448504,0.011553318006795564,0
1558,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.01894129190598754,0.0113849415050245,0.017525305574463093,0.02394519016503398,0.02600038909006727,0.022818675091474897,0.0398705071399884,0.03546599946272127,6
1559,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019535819950118587,0.012947580535125902,0.02113677608842789,0.027170460677058965,0.009533475999691333,0.01802675332226517,0.021032606977516813,0.0,5
1560,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021133614068720774,0.012873169152740121,0.02552750735317378,0.01954709401227264,0.02600038909006727,0.026127382979738756,0.048832226634756434,0.033316544949829066,2
1562,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.022294801654914223,0.012649935005582778,0.020153295278821405,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,5
1563,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.022294801654914223,0.012649935005582778,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.0,0.0,6
1564,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.028769583635528895,0.012575523623196997,0.024183954334585686,0.021306332473377175,0.023660354071961213,0.03171795837715011,0.0265193740151299,0.0,2
1565,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.011831409799339188,0.0128981089784457,0.01954709401227264,0.008666796363355756,0.011409337545737449,0.0,0.05373636282230495,1
